school,playerstatsurl,matchstatsurl
Murray St.,http://stats.ncaa.org/team/454/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=454&game_sport_year_ctl_id=16920&stats_player_seq=-100
N.C. A&T,http://stats.ncaa.org/team/488/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=488&game_sport_year_ctl_id=16920&stats_player_seq=-100
N.C. Central,http://stats.ncaa.org/team/489/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=489&game_sport_year_ctl_id=16920&stats_player_seq=-100
Navy,http://stats.ncaa.org/team/726/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=726&game_sport_year_ctl_id=16920&stats_player_seq=-100
NC State,http://stats.ncaa.org/team/490/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=490&game_sport_year_ctl_id=16920&stats_player_seq=-100
Nebraska,http://stats.ncaa.org/team/463/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=463&game_sport_year_ctl_id=16920&stats_player_seq=-100
Nevada,http://stats.ncaa.org/team/466/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=466&game_sport_year_ctl_id=16920&stats_player_seq=-100
New Hampshire,http://stats.ncaa.org/team/469/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=469&game_sport_year_ctl_id=16920&stats_player_seq=-100
New Mexico,http://stats.ncaa.org/team/473/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=473&game_sport_year_ctl_id=16920&stats_player_seq=-100
New Mexico St.,http://stats.ncaa.org/team/472/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=472&game_sport_year_ctl_id=16920&stats_player_seq=-100
New Orleans,http://stats.ncaa.org/team/474/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=474&game_sport_year_ctl_id=16920&stats_player_seq=-100
Niagara,http://stats.ncaa.org/team/482/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=482&game_sport_year_ctl_id=16920&stats_player_seq=-100
Nicholls,http://stats.ncaa.org/team/483/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=483&game_sport_year_ctl_id=16920&stats_player_seq=-100
NIU,http://stats.ncaa.org/team/503/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=503&game_sport_year_ctl_id=16920&stats_player_seq=-100
NJIT,http://stats.ncaa.org/team/471/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=471&game_sport_year_ctl_id=16920&stats_player_seq=-100
Norfolk St.,http://stats.ncaa.org/team/485/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=485&game_sport_year_ctl_id=16920&stats_player_seq=-100
North Ala.,http://stats.ncaa.org/team/487/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=487&game_sport_year_ctl_id=16920&stats_player_seq=-100
North Carolina,http://stats.ncaa.org/team/457/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=457&game_sport_year_ctl_id=16920&stats_player_seq=-100
North Dakota,http://stats.ncaa.org/team/494/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=494&game_sport_year_ctl_id=16920&stats_player_seq=-100
North Dakota St.,http://stats.ncaa.org/team/493/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=493&game_sport_year_ctl_id=16920&stats_player_seq=-100
North Florida,http://stats.ncaa.org/team/2711/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=2711&game_sport_year_ctl_id=16920&stats_player_seq=-100
North Texas,http://stats.ncaa.org/team/497/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=497&game_sport_year_ctl_id=16920&stats_player_seq=-100
Northeastern,http://stats.ncaa.org/team/500/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=500&game_sport_year_ctl_id=16920&stats_player_seq=-100
Northern Ariz.,http://stats.ncaa.org/team/501/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=501&game_sport_year_ctl_id=16920&stats_player_seq=-100
Northern Colo.,http://stats.ncaa.org/team/502/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=502&game_sport_year_ctl_id=16920&stats_player_seq=-100
Northern Ky.,http://stats.ncaa.org/team/505/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=505&game_sport_year_ctl_id=16920&stats_player_seq=-100
Northwestern,http://stats.ncaa.org/team/509/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=509&game_sport_year_ctl_id=16920&stats_player_seq=-100
Northwestern St.,http://stats.ncaa.org/team/508/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=508&game_sport_year_ctl_id=16920&stats_player_seq=-100
Notre Dame,http://stats.ncaa.org/team/513/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=513&game_sport_year_ctl_id=16920&stats_player_seq=-100
Oakland,http://stats.ncaa.org/team/514/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=514&game_sport_year_ctl_id=16920&stats_player_seq=-100
Ohio,http://stats.ncaa.org/team/519/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=519&game_sport_year_ctl_id=16920&stats_player_seq=-100
Ohio St.,http://stats.ncaa.org/team/518/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=518&game_sport_year_ctl_id=16920&stats_player_seq=-100
Oklahoma,http://stats.ncaa.org/team/522/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=522&game_sport_year_ctl_id=16920&stats_player_seq=-100
Old Dominion,http://stats.ncaa.org/team/523/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=523&game_sport_year_ctl_id=16920&stats_player_seq=-100
Ole Miss,http://stats.ncaa.org/team/433/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=433&game_sport_year_ctl_id=16920&stats_player_seq=-100
Omaha,http://stats.ncaa.org/team/464/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=464&game_sport_year_ctl_id=16920&stats_player_seq=-100
Oral Roberts,http://stats.ncaa.org/team/527/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=527&game_sport_year_ctl_id=16920&stats_player_seq=-100
Oregon,http://stats.ncaa.org/team/529/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=529&game_sport_year_ctl_id=16920&stats_player_seq=-100
Oregon St.,http://stats.ncaa.org/team/528/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=528&game_sport_year_ctl_id=16920&stats_player_seq=-100
Pacific,http://stats.ncaa.org/team/534/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=534&game_sport_year_ctl_id=16920&stats_player_seq=-100
Penn,http://stats.ncaa.org/team/540/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=540&game_sport_year_ctl_id=16920&stats_player_seq=-100
Penn St.,http://stats.ncaa.org/team/539/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=539&game_sport_year_ctl_id=16920&stats_player_seq=-100
Pepperdine,http://stats.ncaa.org/team/541/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=541&game_sport_year_ctl_id=16920&stats_player_seq=-100
Pittsburgh,http://stats.ncaa.org/team/545/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=545&game_sport_year_ctl_id=16920&stats_player_seq=-100
Portland,http://stats.ncaa.org/team/551/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=551&game_sport_year_ctl_id=16920&stats_player_seq=-100
Portland St.,http://stats.ncaa.org/team/550/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=550&game_sport_year_ctl_id=16920&stats_player_seq=-100
Prairie View,http://stats.ncaa.org/team/553/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=553&game_sport_year_ctl_id=16920&stats_player_seq=-100
Presbyterian,http://stats.ncaa.org/team/1320/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=1320&game_sport_year_ctl_id=16920&stats_player_seq=-100
Princeton,http://stats.ncaa.org/team/554/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=554&game_sport_year_ctl_id=16920&stats_player_seq=-100
Providence,http://stats.ncaa.org/team/556/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=556&game_sport_year_ctl_id=16920&stats_player_seq=-100
Purdue,http://stats.ncaa.org/team/559/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=559&game_sport_year_ctl_id=16920&stats_player_seq=-100
Purdue Fort Wayne,http://stats.ncaa.org/team/308/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=308&game_sport_year_ctl_id=16920&stats_player_seq=-100
Queens (NC),http://stats.ncaa.org/team/11504/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=11504&game_sport_year_ctl_id=16920&stats_player_seq=-100
Quinnipiac,http://stats.ncaa.org/team/562/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=562&game_sport_year_ctl_id=16920&stats_player_seq=-100
Radford,http://stats.ncaa.org/team/563/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=563&game_sport_year_ctl_id=16920&stats_player_seq=-100
Rhode Island,http://stats.ncaa.org/team/572/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=572&game_sport_year_ctl_id=16920&stats_player_seq=-100
Rice,http://stats.ncaa.org/team/574/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=574&game_sport_year_ctl_id=16920&stats_player_seq=-100
Rider,http://stats.ncaa.org/team/576/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=576&game_sport_year_ctl_id=16920&stats_player_seq=-100
Robert Morris,http://stats.ncaa.org/team/579/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=579&game_sport_year_ctl_id=16920&stats_player_seq=-100
Rutgers,http://stats.ncaa.org/team/587/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=587&game_sport_year_ctl_id=16920&stats_player_seq=-100
Sacramento St.,http://stats.ncaa.org/team/102/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=102&game_sport_year_ctl_id=16920&stats_player_seq=-100
Sacred Heart,http://stats.ncaa.org/team/590/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=590&game_sport_year_ctl_id=16920&stats_player_seq=-100
Saint Francis ,http://stats.ncaa.org/team/600/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=600&game_sport_year_ctl_id=16920&stats_player_seq=-100
Saint Louis,http://stats.ncaa.org/team/609/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=609&game_sport_year_ctl_id=16920&stats_player_seq=-100
Saint Mary's (CA),http://stats.ncaa.org/team/610/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=610&game_sport_year_ctl_id=16920&stats_player_seq=-100
Saint Peter's,http://stats.ncaa.org/team/617/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=617&game_sport_year_ctl_id=16920&stats_player_seq=-100
Sam Houston,http://stats.ncaa.org/team/624/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=624&game_sport_year_ctl_id=16920&stats_player_seq=-100
Samford,http://stats.ncaa.org/team/625/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=625&game_sport_year_ctl_id=16920&stats_player_seq=-100
San Diego,http://stats.ncaa.org/team/627/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=627&game_sport_year_ctl_id=16920&stats_player_seq=-100
San Diego St.,http://stats.ncaa.org/team/626/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=626&game_sport_year_ctl_id=16920&stats_player_seq=-100
San Francisco,http://stats.ncaa.org/team/629/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=629&game_sport_year_ctl_id=16920&stats_player_seq=-100
San Jose St.,http://stats.ncaa.org/team/630/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=630&game_sport_year_ctl_id=16920&stats_player_seq=-100
Santa Clara,http://stats.ncaa.org/team/631/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=631&game_sport_year_ctl_id=16920&stats_player_seq=-100
Seattle U,http://stats.ncaa.org/team/1356/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=1356&game_sport_year_ctl_id=16920&stats_player_seq=-100
Seton Hall,http://stats.ncaa.org/team/635/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=635&game_sport_year_ctl_id=16920&stats_player_seq=-100
SFA,http://stats.ncaa.org/team/676/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=676&game_sport_year_ctl_id=16920&stats_player_seq=-100
Siena,http://stats.ncaa.org/team/639/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=639&game_sport_year_ctl_id=16920&stats_player_seq=-100
SIUE,http://stats.ncaa.org/team/660/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=660&game_sport_year_ctl_id=16920&stats_player_seq=-100
SMU,http://stats.ncaa.org/team/663/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=663&game_sport_year_ctl_id=16920&stats_player_seq=-100
South Alabama,http://stats.ncaa.org/team/646/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=646&game_sport_year_ctl_id=16920&stats_player_seq=-100
South Carolina,http://stats.ncaa.org/team/648/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=648&game_sport_year_ctl_id=16920&stats_player_seq=-100
South Carolina St.,http://stats.ncaa.org/team/647/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=647&game_sport_year_ctl_id=16920&stats_player_seq=-100
South Dakota,http://stats.ncaa.org/team/650/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=650&game_sport_year_ctl_id=16920&stats_player_seq=-100
South Dakota St.,http://stats.ncaa.org/team/649/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=649&game_sport_year_ctl_id=16920&stats_player_seq=-100
South Fla.,http://stats.ncaa.org/team/651/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=651&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southeast Mo. St.,http://stats.ncaa.org/team/654/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=654&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southeastern La.,http://stats.ncaa.org/team/655/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=655&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southern California,http://stats.ncaa.org/team/657/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=657&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southern Ill.,http://stats.ncaa.org/team/659/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=659&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southern Ind.,http://stats.ncaa.org/team/661/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=661&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southern Miss.,http://stats.ncaa.org/team/664/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=664&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southern U.,http://stats.ncaa.org/team/665/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=665&game_sport_year_ctl_id=16920&stats_player_seq=-100
Southern Utah,http://stats.ncaa.org/team/667/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=667&game_sport_year_ctl_id=16920&stats_player_seq=-100
St. John's (NY),http://stats.ncaa.org/team/603/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=603&game_sport_year_ctl_id=16920&stats_player_seq=-100
St. Thomas (MN),http://stats.ncaa.org/team/620/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=620&game_sport_year_ctl_id=16920&stats_player_seq=-100
Stanford,http://stats.ncaa.org/team/674/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=674&game_sport_year_ctl_id=16920&stats_player_seq=-100
Stetson,http://stats.ncaa.org/team/678/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=678&game_sport_year_ctl_id=16920&stats_player_seq=-100
Stonehill,http://stats.ncaa.org/team/682/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=682&game_sport_year_ctl_id=16920&stats_player_seq=-100
Stony Brook,http://stats.ncaa.org/team/683/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=683&game_sport_year_ctl_id=16920&stats_player_seq=-100
Syracuse,http://stats.ncaa.org/team/688/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=688&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tarleton St.,http://stats.ncaa.org/team/1395/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=1395&game_sport_year_ctl_id=16920&stats_player_seq=-100
TCU,http://stats.ncaa.org/team/698/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=698&game_sport_year_ctl_id=16920&stats_player_seq=-100
Temple,http://stats.ncaa.org/team/690/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=690&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tennessee,http://stats.ncaa.org/team/694/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=694&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tennessee St.,http://stats.ncaa.org/team/691/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=691&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tennessee Tech,http://stats.ncaa.org/team/692/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=692&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tex. A&M-Commerce,http://stats.ncaa.org/team/199/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=199&game_sport_year_ctl_id=16920&stats_player_seq=-100
Texas,http://stats.ncaa.org/team/703/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=703&game_sport_year_ctl_id=16920&stats_player_seq=-100
Texas A&M,http://stats.ncaa.org/team/697/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=697&game_sport_year_ctl_id=16920&stats_player_seq=-100
Texas Southern,http://stats.ncaa.org/team/699/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=699&game_sport_year_ctl_id=16920&stats_player_seq=-100
Texas St.,http://stats.ncaa.org/team/670/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=670&game_sport_year_ctl_id=16920&stats_player_seq=-100
Texas Tech,http://stats.ncaa.org/team/700/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=700&game_sport_year_ctl_id=16920&stats_player_seq=-100
The Citadel,http://stats.ncaa.org/team/141/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=141&game_sport_year_ctl_id=16920&stats_player_seq=-100
Toledo,http://stats.ncaa.org/team/709/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=709&game_sport_year_ctl_id=16920&stats_player_seq=-100
Towson,http://stats.ncaa.org/team/711/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=711&game_sport_year_ctl_id=16920&stats_player_seq=-100
Troy,http://stats.ncaa.org/team/716/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=716&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tulane,http://stats.ncaa.org/team/718/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=718&game_sport_year_ctl_id=16920&stats_player_seq=-100
Tulsa,http://stats.ncaa.org/team/719/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=719&game_sport_year_ctl_id=16920&stats_player_seq=-100
UAB,http://stats.ncaa.org/team/9/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=9&game_sport_year_ctl_id=16920&stats_player_seq=-100
UAlbany,http://stats.ncaa.org/team/14/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=14&game_sport_year_ctl_id=16920&stats_player_seq=-100
UC Davis,http://stats.ncaa.org/team/108/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=108&game_sport_year_ctl_id=16920&stats_player_seq=-100
UC Irvine,http://stats.ncaa.org/team/109/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=109&game_sport_year_ctl_id=16920&stats_player_seq=-100
UC Riverside,http://stats.ncaa.org/team/111/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=111&game_sport_year_ctl_id=16920&stats_player_seq=-100
UC San Diego,http://stats.ncaa.org/team/112/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=112&game_sport_year_ctl_id=16920&stats_player_seq=-100
UC Santa Barbara,http://stats.ncaa.org/team/104/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=104&game_sport_year_ctl_id=16920&stats_player_seq=-100
UCF,http://stats.ncaa.org/team/128/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=128&game_sport_year_ctl_id=16920&stats_player_seq=-100
UCLA,http://stats.ncaa.org/team/110/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=110&game_sport_year_ctl_id=16920&stats_player_seq=-100
UConn,http://stats.ncaa.org/team/164/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=164&game_sport_year_ctl_id=16920&stats_player_seq=-100
UIC,http://stats.ncaa.org/team/302/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=302&game_sport_year_ctl_id=16920&stats_player_seq=-100
UIW,http://stats.ncaa.org/team/2743/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=2743&game_sport_year_ctl_id=16920&stats_player_seq=-100
ULM,http://stats.ncaa.org/team/498/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=498&game_sport_year_ctl_id=16920&stats_player_seq=-100
UMBC,http://stats.ncaa.org/team/391/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=391&game_sport_year_ctl_id=16920&stats_player_seq=-100
UMES,http://stats.ncaa.org/team/393/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=393&game_sport_year_ctl_id=16920&stats_player_seq=-100
UNC Asheville,http://stats.ncaa.org/team/456/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=456&game_sport_year_ctl_id=16920&stats_player_seq=-100
UNC Greensboro,http://stats.ncaa.org/team/459/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=459&game_sport_year_ctl_id=16920&stats_player_seq=-100
UNCW,http://stats.ncaa.org/team/460/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=460&game_sport_year_ctl_id=16920&stats_player_seq=-100
UNI,http://stats.ncaa.org/team/504/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=504&game_sport_year_ctl_id=16920&stats_player_seq=-100
UNLV,http://stats.ncaa.org/team/465/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=465&game_sport_year_ctl_id=16920&stats_player_seq=-100
USC Upstate,http://stats.ncaa.org/team/10411/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=10411&game_sport_year_ctl_id=16920&stats_player_seq=-100
UT Arlington,http://stats.ncaa.org/team/702/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=702&game_sport_year_ctl_id=16920&stats_player_seq=-100
UT Martin,http://stats.ncaa.org/team/695/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=695&game_sport_year_ctl_id=16920&stats_player_seq=-100
Utah,http://stats.ncaa.org/team/732/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=732&game_sport_year_ctl_id=16920&stats_player_seq=-100
Utah St.,http://stats.ncaa.org/team/731/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=731&game_sport_year_ctl_id=16920&stats_player_seq=-100
Utah Tech,http://stats.ncaa.org/team/30095/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=30095&game_sport_year_ctl_id=16920&stats_player_seq=-100
Utah Valley,http://stats.ncaa.org/team/30024/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=30024&game_sport_year_ctl_id=16920&stats_player_seq=-100
UTEP,http://stats.ncaa.org/team/704/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=704&game_sport_year_ctl_id=16920&stats_player_seq=-100
UTRGV,http://stats.ncaa.org/team/536/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=536&game_sport_year_ctl_id=16920&stats_player_seq=-100
UTSA,http://stats.ncaa.org/team/706/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=706&game_sport_year_ctl_id=16920&stats_player_seq=-100
Valparaiso,http://stats.ncaa.org/team/735/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=735&game_sport_year_ctl_id=16920&stats_player_seq=-100
VCU,http://stats.ncaa.org/team/740/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=740&game_sport_year_ctl_id=16920&stats_player_seq=-100
Villanova,http://stats.ncaa.org/team/739/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=739&game_sport_year_ctl_id=16920&stats_player_seq=-100
Virginia,http://stats.ncaa.org/team/746/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=746&game_sport_year_ctl_id=16920&stats_player_seq=-100
Virginia Tech,http://stats.ncaa.org/team/742/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=742&game_sport_year_ctl_id=16920&stats_player_seq=-100
Wake Forest,http://stats.ncaa.org/team/749/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=749&game_sport_year_ctl_id=16920&stats_player_seq=-100
Washington,http://stats.ncaa.org/team/756/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=756&game_sport_year_ctl_id=16920&stats_player_seq=-100
Washington St.,http://stats.ncaa.org/team/754/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=754&game_sport_year_ctl_id=16920&stats_player_seq=-100
Weber St.,http://stats.ncaa.org/team/758/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=758&game_sport_year_ctl_id=16920&stats_player_seq=-100
West Virginia,http://stats.ncaa.org/team/768/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=768&game_sport_year_ctl_id=16920&stats_player_seq=-100
Western Caro.,http://stats.ncaa.org/team/769/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=769&game_sport_year_ctl_id=16920&stats_player_seq=-100
Western Ill.,http://stats.ncaa.org/team/771/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=771&game_sport_year_ctl_id=16920&stats_player_seq=-100
Western Ky.,http://stats.ncaa.org/team/772/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=772&game_sport_year_ctl_id=16920&stats_player_seq=-100
Western Mich.,http://stats.ncaa.org/team/774/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=774&game_sport_year_ctl_id=16920&stats_player_seq=-100
Wichita St.,http://stats.ncaa.org/team/782/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=782&game_sport_year_ctl_id=16920&stats_player_seq=-100
William & Mary,http://stats.ncaa.org/team/786/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=786&game_sport_year_ctl_id=16920&stats_player_seq=-100
Winthrop,http://stats.ncaa.org/team/792/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=792&game_sport_year_ctl_id=16920&stats_player_seq=-100
Wisconsin,http://stats.ncaa.org/team/796/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=796&game_sport_year_ctl_id=16920&stats_player_seq=-100
Wofford,http://stats.ncaa.org/team/2915/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=2915&game_sport_year_ctl_id=16920&stats_player_seq=-100
Wright St.,http://stats.ncaa.org/team/810/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=810&game_sport_year_ctl_id=16920&stats_player_seq=-100
Wyoming,http://stats.ncaa.org/team/811/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=811&game_sport_year_ctl_id=16920&stats_player_seq=-100
Xavier,http://stats.ncaa.org/team/812/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=812&game_sport_year_ctl_id=16920&stats_player_seq=-100
Yale,http://stats.ncaa.org/team/813/stats/16920,https://stats.ncaa.org/player/game_by_game?org_id=813&game_sport_year_ctl_id=16920&stats_player_seq=-100
